user_id,rollcall_score,class_activity,discipline,total_quizzes_avg,position
8855,10,10.55,11.06,9.23,D
1538,7,9.0,11.08,10.44,B
18806,13,13.0,8.15,11.05,E
1036,7,12.84,10.64,5.12,C
9846,14,9.89,11.56,14.48,D
12636,12,7.0,10.78,5.78,F
5999,11,5.58,10.61,13.15,B
9550,6,6.07,6.49,6.84,D
17156,10,6.1,11.87,9.2,F
15128,15,10.76,13.37,14.19,F
13934,11,5.17,11.3,13.85,B
19049,10,8.48,14.26,13.58,B
19970,15,8.55,9.82,13.64,D
9319,13,5.04,7.61,10.97,F
2175,9,12.81,13.64,12.68,A
9057,5,10.02,9.84,14.54,A
18528,5,5.04,9.3,5.97,D
7962,7,13.93,7.43,7.3,E
3532,12,14.78,11.14,10.53,E
12628,7,8.58,6.24,13.81,A
1162,7,9.65,13.76,10.13,B
13291,11,9.92,13.68,7.32,F
13438,5,13.32,14.41,14.54,A
5306,5,5.84,11.9,8.28,B
10256,12,13.87,5.4,14.18,E
19061,15,11.02,11.75,13.11,D
7962,7,10.38,5.83,7.93,E
3012,14,12.9,12.48,7.39,C
6120,15,6.2,13.7,5.06,F
9821,5,5.01,11.58,10.98,B
586,14,12.65,14.35,10.22,F
16389,9,10.8,9.24,9.71,D
8419,7,14.24,14.27,13.85,A
7927,10,9.43,12.04,10.97,D
12385,6,8.79,13.64,14.7,B
17432,9,14.66,8.03,13.93,E
7047,5,11.14,11.84,10.07,A
5414,12,9.52,11.65,10.24,D
2826,9,8.33,8.49,10.69,D
13952,12,8.09,11.73,14.41,B
16360,8,12.62,12.33,5.13,C
13634,5,6.37,11.91,14.41,B
6960,15,6.66,5.02,9.38,C
15022,14,8.02,11.22,9.78,F
15428,7,10.09,7.71,12.75,A
15396,6,13.59,6.71,13.48,A
3721,13,11.11,8.66,13.5,D
8758,11,13.35,6.68,13.2,E
11646,13,9.86,10.36,9.42,D
14736,13,14.91,8.07,9.71,E
4928,9,12.96,6.68,14.78,A
11921,12,9.4,7.18,8.29,C
576,11,12.59,5.06,13.59,E
3700,13,11.85,10.42,6.27,C
9159,6,5.53,9.18,6.74,D
11855,10,6.62,9.84,6.72,F
6175,7,9.0,13.12,11.74,B
6233,5,9.21,12.85,11.56,B
17112,9,8.57,6.03,7.27,E
13480,9,7.75,7.49,9.49,D
10200,6,12.44,6.25,12.62,A
5786,7,10.34,8.49,13.47,A
8216,13,10.84,9.31,12.63,D
17528,11,13.87,13.5,8.35,D
13255,8,13.54,9.31,13.0,A
19728,12,7.82,8.85,9.78,D
12661,11,11.54,13.44,14.44,B
4434,9,10.56,14.27,6.42,F
12059,7,9.06,10.3,11.82,A
13369,6,11.39,13.48,9.04,D
14401,8,9.75,14.32,6.01,F
16352,12,14.65,8.44,9.88,E
10763,13,12.3,11.82,8.14,C
1616,6,7.33,7.89,5.88,D
11928,9,12.31,7.76,7.42,E
7294,6,14.13,11.06,14.66,A
5148,14,6.65,7.62,12.72,D
16454,6,8.67,7.34,14.08,A
5604,15,7.88,10.77,10.42,F
10637,12,5.82,12.71,8.44,F
16530,5,10.68,7.53,11.77,A
18603,15,7.05,14.28,9.13,F
9283,5,14.35,12.9,8.87,A
18315,10,8.06,9.76,14.89,B
1698,10,7.3,5.38,14.16,A
7524,9,7.68,12.89,14.47,B
5641,8,7.37,9.99,12.27,B
3897,14,13.23,12.86,8.63,C
10311,9,12.2,12.16,13.62,A
16489,13,6.57,7.08,9.04,C
152,13,11.1,8.84,13.03,D
11499,12,13.05,14.89,11.02,D
12090,12,8.12,5.43,5.27,C
19677,11,12.73,7.15,7.84,E
16411,12,13.86,7.51,7.53,C
2441,13,11.41,12.94,13.51,D
16180,7,14.78,8.77,8.15,E
1764,8,12.39,14.38,7.5,D
16407,5,9.77,5.73,8.3,E
5647,14,10.53,11.99,10.74,F
10512,6,5.98,14.83,9.5,B
15193,5,11.64,5.34,14.31,A
14252,11,5.33,12.79,13.79,B
12966,8,7.53,14.33,8.77,B
12334,10,10.38,9.18,7.08,C
4770,13,14.29,12.59,9.0,C
180,8,12.44,11.93,12.95,A
17260,13,14.27,9.66,10.83,E
16496,13,7.2,8.25,10.98,D
4144,5,10.71,14.75,12.6,B
14163,14,5.79,8.76,13.87,D
2117,6,13.06,10.38,14.73,A
2742,10,14.86,5.29,7.68,E
4853,11,8.45,10.38,12.87,D
11735,7,8.31,12.2,14.57,B
9906,11,8.1,14.12,6.58,F
5883,7,5.74,13.24,8.59,B
454,14,12.64,8.58,6.08,C
5118,7,10.13,14.46,9.69,B
2869,15,9.51,8.18,8.45,C
8946,6,10.08,14.78,13.29,B
12805,5,14.28,12.92,10.9,A
18345,10,10.91,7.48,10.6,E
7617,8,9.58,12.6,10.92,B
11090,11,14.26,5.05,13.81,E
13336,14,7.5,12.61,8.97,F
18164,11,7.23,9.75,11.31,D
13836,8,10.27,10.43,8.69,D
6724,7,5.34,6.29,9.1,D
6970,14,10.2,13.28,7.62,F
8632,10,11.41,11.5,14.4,A
2055,11,7.6,12.34,13.52,B
1965,14,9.27,9.41,13.52,D
6558,11,5.0,7.74,5.56,F
925,9,12.57,8.35,9.36,E
15468,14,9.34,10.84,5.29,C
12130,13,11.62,7.03,7.06,C
6417,11,12.81,5.58,5.99,C
5092,15,8.72,12.18,9.19,F
8167,6,14.51,13.05,9.51,A
13712,13,7.44,5.49,11.3,D
9046,9,10.61,7.09,10.94,E
15738,8,7.31,13.61,8.72,B
9612,5,5.05,10.19,11.09,B
1531,13,7.63,14.81,5.72,F
18894,7,9.25,8.71,11.68,A
4155,14,9.3,14.71,11.36,F
10213,7,9.8,9.26,13.37,A
5738,7,9.22,7.92,5.88,D
8307,5,10.54,5.64,11.31,A
17636,8,10.82,8.83,12.7,A
2422,11,14.52,14.11,11.35,D
17718,7,9.19,9.36,14.92,A
13374,6,7.91,10.34,9.31,B
18835,9,5.66,10.02,9.41,B
8319,13,5.04,12.1,5.59,F
15391,14,8.35,13.7,14.35,B
5954,9,14.48,9.22,7.37,E
10085,13,8.86,8.58,14.44,D
11274,7,9.03,8.49,8.09,D
15985,15,12.54,7.29,10.77,C
14837,14,13.28,9.56,12.61,E
1941,12,6.83,11.7,5.51,F
12341,9,9.95,9.14,10.67,D
14033,15,7.81,12.24,6.88,F
14955,5,6.01,14.09,7.57,B
17551,7,5.01,11.97,12.26,B
5427,13,11.78,13.98,9.25,F
9310,13,13.27,8.12,14.33,E
14885,9,5.68,9.81,12.42,B
13631,9,6.97,10.24,5.36,F
17938,7,14.94,12.33,12.76,A
15439,11,5.03,11.18,10.66,B
14947,6,8.66,11.64,9.52,B
15716,8,9.27,5.45,10.43,E
14728,8,12.42,8.93,6.87,E
13083,5,9.32,6.13,8.64,A
10681,12,9.4,10.77,10.73,D
11593,8,8.18,7.53,14.28,A
18855,15,14.18,5.99,13.1,E
15309,14,7.35,9.71,6.28,F
18177,9,8.45,12.62,14.44,B
17927,5,13.04,6.53,14.38,A
18029,5,11.76,9.09,9.53,A
19175,6,11.43,14.58,10.91,B
4367,13,13.3,5.63,7.49,C
15048,6,10.66,11.12,10.05,A
14987,14,6.42,10.99,11.46,F
16690,5,12.47,5.34,10.71,E
14326,15,7.38,12.68,12.78,F
7713,9,10.7,10.27,10.44,D
2237,8,7.74,11.77,7.94,D
1000,15,7.02,12.03,8.4,F
11207,13,8.38,11.9,14.79,B
17982,5,13.34,14.2,14.34,A
3131,6,14.05,13.17,10.92,A
1535,5,13.76,14.87,6.41,D
5242,6,11.92,11.53,12.84,A
13063,9,8.32,7.19,7.11,D
14838,14,6.04,12.45,6.13,F
13083,7,7.36,5.78,7.02,D
6395,7,7.79,5.18,10.46,A
16589,14,6.5,6.57,11.31,D
17400,7,14.36,8.63,10.38,E
6827,5,12.05,9.32,11.3,A
5733,13,10.7,9.47,6.85,C
3456,13,11.11,6.0,10.97,E
8904,10,5.93,6.3,6.04,C
16057,12,10.11,11.25,5.75,C
18638,9,14.11,9.88,14.3,A
12125,11,11.55,13.73,9.69,D
6432,8,9.17,8.32,8.16,D
6984,14,13.23,13.89,10.3,F
11837,6,5.56,10.79,6.84,B
11296,9,9.16,12.5,12.01,B
7600,8,7.97,6.37,11.1,A
6034,6,12.04,14.24,9.84,B
7492,8,11.64,8.45,9.91,E
12361,9,13.41,12.99,7.76,D
1384,6,10.95,6.59,10.24,A
14429,10,10.76,6.74,11.23,E
16434,8,13.99,5.14,14.37,E
4018,5,9.94,14.08,9.84,B
126,6,12.28,14.88,13.95,B
2231,9,6.32,8.46,7.75,D
12816,7,9.55,10.34,7.73,D
5642,7,7.37,11.7,14.74,B
18180,9,14.51,7.48,6.77,E
4049,6,6.15,11.74,5.78,B
17222,11,11.84,11.01,7.23,C
10123,6,9.29,9.32,6.25,D
6155,10,5.62,12.85,13.76,B
14661,6,5.44,13.99,8.18,B
4495,14,6.78,8.93,7.39,F
13831,14,7.29,10.07,8.01,F
19104,13,11.04,11.68,13.24,D
9087,14,13.75,6.87,14.56,E
18815,10,10.92,6.16,14.0,A
5678,11,9.03,6.99,9.51,D
19556,12,6.47,12.0,10.83,F
8734,8,7.85,12.12,12.57,B
14042,9,6.64,10.64,8.97,D
10531,10,14.82,12.6,8.81,D
17026,8,6.14,11.45,8.22,B
15529,13,13.69,6.41,8.86,E
6977,14,12.34,9.33,12.61,D
4011,14,12.14,11.76,14.18,D
8301,13,5.21,10.63,6.33,F
14701,7,13.89,8.86,7.29,E
9216,7,8.58,12.89,6.25,F
3031,13,8.3,14.17,5.59,F
9811,6,12.72,9.01,6.33,E
15875,9,6.38,14.07,13.76,B
9670,7,7.65,7.53,7.88,D
14954,11,9.49,8.66,14.11,A
10490,10,7.87,9.1,7.06,D
8441,8,5.63,13.01,6.1,F
12522,10,10.97,7.46,6.89,C
1255,12,8.93,6.23,9.58,C
9300,9,14.4,11.5,6.16,C
18720,7,6.21,9.41,12.54,B
16428,15,13.57,6.6,8.73,C
12622,11,5.19,14.51,11.62,B
14310,15,5.81,9.55,8.7,F
15113,14,9.91,6.26,7.4,C
479,9,6.66,14.07,11.29,B
1281,7,6.87,5.75,13.08,A
6545,13,12.7,12.65,5.99,C
18510,5,7.75,5.41,6.42,E
4958,7,10.02,11.03,8.01,D
814,6,10.22,12.64,7.43,D
8334,6,10.45,6.8,7.62,E
9462,7,13.32,11.22,14.94,A
18764,7,8.66,10.76,6.67,D
14136,11,6.56,12.52,5.37,F
3585,13,6.81,12.01,10.22,F
2239,7,8.27,9.9,13.67,A
13977,8,7.05,8.99,8.49,D
17096,7,9.98,12.15,5.15,D
14048,13,5.92,7.12,7.04,C
15462,13,8.2,14.12,11.76,F
13053,13,9.0,7.67,7.58,C
6809,12,7.84,6.5,8.55,C
15565,14,11.27,14.22,10.22,F
5642,15,7.72,14.12,13.59,F
19455,14,5.94,5.19,5.56,C
9576,5,13.28,7.44,13.98,A
3663,15,11.34,12.86,6.9,F
798,11,5.38,10.4,13.99,B
8964,14,10.74,14.06,12.42,F
9862,13,10.65,14.59,5.57,F
13234,8,14.62,9.17,8.1,E
19708,12,11.29,7.17,13.39,E
5705,6,5.87,12.59,9.03,B
19761,13,14.63,6.76,5.74,C
19903,10,8.89,13.65,12.39,B
3576,8,9.65,9.49,12.69,A
2709,11,7.23,13.69,7.43,F
16175,9,5.38,12.01,8.49,F
19087,11,9.45,8.87,13.81,D
2246,8,5.38,7.04,6.79,D
2657,13,11.08,5.7,9.41,C
369,8,8.18,12.55,7.16,F
2674,8,10.58,7.48,14.42,A
3288,9,5.45,10.23,14.3,B
9169,15,10.29,5.01,14.24,E
13432,9,10.29,5.95,13.99,A
12804,7,8.98,10.54,5.41,D
14147,13,8.82,14.66,13.62,B
804,15,5.83,5.22,13.02,D
3281,14,12.67,9.2,10.82,C
15870,10,9.3,6.59,6.79,C
6623,11,10.54,6.55,8.19,C
1371,8,11.35,6.89,14.76,A
16047,5,11.9,14.7,5.63,D
11079,15,5.85,12.75,10.56,F
2180,5,8.64,9.32,9.05,A
637,5,6.46,12.05,14.57,B
8656,11,9.49,12.78,8.77,F
6228,8,5.61,13.21,5.23,F
4001,9,10.35,13.16,9.6,D
1502,13,6.59,12.72,9.85,F
8425,7,11.74,11.74,10.62,A
12674,15,14.83,5.94,6.45,C
115,12,12.26,14.69,5.81,F
15793,10,11.03,8.24,10.38,E
13524,13,12.17,6.22,5.26,C
10637,6,5.07,11.32,9.28,B
16495,11,12.61,14.58,7.54,F
16926,15,11.28,7.23,8.48,C
17119,11,13.74,8.34,6.66,C
9001,7,5.97,13.99,5.42,F
2676,10,11.68,5.34,6.04,E
19720,10,7.55,11.78,7.15,F
3497,6,11.79,5.36,13.49,A
9877,11,14.79,6.87,12.2,E
6191,10,8.79,9.9,10.53,D
15947,12,13.74,10.77,9.78,C
5502,11,11.71,9.35,12.17,D
6116,14,8.74,5.66,9.56,C
10060,12,12.01,14.9,6.47,F
11815,8,11.95,13.08,11.62,A
10822,15,7.65,6.59,11.14,C
1050,13,6.42,6.18,6.15,C
1306,12,11.72,9.98,9.35,C
8081,14,6.72,13.12,12.7,F
1136,8,14.27,12.42,10.32,D
7331,5,14.66,13.02,14.84,A
16270,5,14.13,7.63,12.7,A
16201,15,13.95,9.81,8.38,C
7136,7,11.59,11.43,12.07,A
18281,10,14.67,10.83,9.87,E
16144,15,5.58,11.91,11.85,F
12700,9,9.38,10.57,10.69,D
19447,15,5.38,9.44,11.37,F
1392,8,12.67,7.36,10.3,E
10003,7,5.98,8.36,8.96,D
9449,5,13.11,9.64,8.65,A
18208,11,11.0,10.71,10.07,D
12684,5,12.31,13.13,8.19,D
4173,9,10.76,13.02,10.82,D
13132,15,13.51,9.17,10.89,C
9617,6,5.0,5.5,11.61,A
2588,7,12.25,14.65,5.7,D
6859,9,12.19,10.93,8.57,D
3695,9,14.2,7.67,5.26,E
6963,14,12.12,5.98,7.94,C
13337,8,8.46,8.05,8.85,D
5684,9,6.37,12.24,11.71,B
13797,8,5.15,6.8,13.32,A
2065,9,5.85,9.13,12.79,B
6901,13,14.66,11.92,5.46,C
17947,10,5.8,14.87,14.95,B
3628,10,9.01,5.83,14.09,A
13000,9,6.05,12.83,8.38,F
10480,13,9.8,13.74,10.85,F
16611,7,9.32,7.72,9.04,D
12305,5,6.09,8.99,5.24,D
1449,10,13.33,6.46,9.13,E
13942,13,5.11,5.5,10.36,D
19208,14,5.92,10.3,14.23,B
15719,6,12.34,14.61,13.35,B
8142,10,8.71,8.25,14.47,A
12698,12,13.32,12.07,12.47,D
788,9,6.59,9.6,11.36,B
6398,9,8.86,7.29,8.92,D
2894,9,7.09,7.5,12.95,A
5255,8,12.81,5.11,6.73,E
15181,10,10.24,8.81,8.53,D
9189,7,11.6,13.61,5.7,D
6785,8,12.96,12.51,8.19,D
9294,11,7.38,11.72,6.71,F
16370,10,11.01,9.21,5.75,C
3343,8,14.6,12.91,5.77,C
2164,13,10.58,13.47,9.44,F
18238,5,9.3,8.71,10.87,A
13888,13,6.47,11.14,11.69,F
11194,8,14.09,5.62,9.96,E
18478,8,12.04,11.63,13.11,A
12747,13,14.95,7.13,10.46,E
8333,10,6.9,12.59,13.1,B
8113,13,8.58,9.86,10.51,D
5296,11,9.82,6.05,5.16,C
6167,13,7.38,5.75,9.25,C
2719,12,12.38,12.72,14.29,D
18704,5,7.65,8.43,11.93,A
100,6,7.73,13.48,9.13,B
15432,10,12.22,6.56,7.84,E
9522,6,11.44,8.96,8.19,E
15457,15,12.96,12.24,9.15,C
4301,5,12.92,6.38,9.53,E
16708,10,11.88,8.73,11.99,E
3243,10,10.63,14.98,10.95,B
4294,14,8.71,8.69,6.31,C
15649,5,5.73,7.17,5.79,D
15228,13,10.86,8.61,8.52,C
13755,14,7.06,7.01,13.9,D
14808,15,8.45,5.99,12.71,D
13255,12,8.25,13.51,10.52,F
6479,15,12.45,14.58,13.29,F
16033,6,11.29,6.32,8.65,E
14807,10,5.98,7.79,8.92,D
17004,7,14.8,10.38,9.28,E
1235,14,6.26,7.02,6.59,C
2907,8,9.68,12.04,13.26,B
18488,12,5.05,13.82,13.75,B
14113,6,11.33,9.38,6.16,E
15876,8,7.84,7.37,5.67,D
14000,6,13.79,8.51,14.17,A
13692,7,6.59,10.43,5.35,F
1442,14,8.63,7.32,13.05,D
9926,9,5.12,9.8,12.28,B
11132,12,9.55,8.75,12.73,D
18657,8,9.74,13.49,11.63,B
4570,12,8.9,11.23,13.89,B
6470,13,6.94,11.35,9.38,F
1856,11,5.53,9.04,11.45,B
10817,15,8.08,8.17,9.41,C
15936,14,7.67,8.86,9.85,F
11397,7,14.51,14.13,13.68,A
5595,6,14.76,13.94,10.14,A
18943,6,14.13,14.99,10.59,A
17211,12,5.63,14.03,5.51,F
15295,11,10.85,10.58,5.56,C
14961,14,6.26,10.25,5.68,F
7507,5,13.18,11.73,12.77,A
7814,7,13.75,5.32,11.22,E
14946,9,7.32,5.49,11.32,A
17395,9,6.38,14.06,14.89,B
1952,11,9.09,8.13,9.19,D
8996,15,6.43,8.1,12.61,D
1443,15,6.58,10.64,8.34,F
12676,14,10.5,10.94,7.76,C
8921,11,8.94,12.14,12.0,B
5891,11,11.9,12.57,6.38,C
9555,6,6.89,14.92,12.32,B
8252,6,10.51,14.97,8.2,B
6325,13,14.7,14.84,5.77,C
2928,9,6.35,9.15,10.02,D
1757,12,12.26,7.8,10.28,E
13185,15,11.42,5.64,6.15,C
8792,11,14.72,8.64,14.4,E
7645,9,10.3,13.41,9.55,D
12718,5,10.83,8.46,6.05,E
19798,8,14.92,7.67,8.85,E
8524,9,11.89,8.2,10.64,E
10563,8,14.19,14.68,14.47,A
2901,8,14.41,11.12,6.75,E
1181,13,7.95,8.57,9.2,D
2117,14,10.0,9.79,5.47,C
13240,5,7.16,7.15,10.76,A
16636,14,6.15,11.75,14.29,B
15993,10,8.91,6.24,9.96,E
5120,15,11.23,14.26,11.16,F
8996,13,7.08,11.28,11.35,F
10369,8,13.8,6.9,5.04,E
16135,14,9.04,6.03,11.21,C
874,6,12.84,13.81,9.5,A
19390,12,9.87,11.14,9.51,D
14821,12,10.3,9.03,8.41,C
2443,8,14.23,11.09,14.05,A
13139,7,6.78,11.62,8.44,B
9465,6,7.62,9.18,10.74,A
2796,14,5.38,10.39,13.18,F
7567,9,13.62,14.87,14.08,B
6933,8,11.09,7.88,5.02,C
13456,10,14.54,6.7,13.51,E
18065,11,11.37,7.15,7.76,C
13129,5,10.54,6.44,7.01,E
4488,13,14.22,6.54,8.69,E
10977,14,14.11,8.48,13.8,E
3310,6,10.17,13.81,14.89,B
9229,11,6.81,11.29,12.15,B
4952,12,9.85,13.03,5.51,F
7740,8,5.87,5.62,5.19,D
8605,10,12.02,6.78,14.14,A
16302,8,9.89,11.15,7.31,D
6701,15,9.44,11.72,12.32,F
1287,11,10.18,11.02,11.41,D
4595,6,13.43,5.82,8.42,E
10685,10,11.32,5.73,7.92,E
10576,6,8.27,11.71,10.72,B
7596,6,6.28,5.91,5.78,D
16849,14,10.38,6.31,9.6,C
9893,11,8.14,11.59,11.14,D
10376,6,13.3,12.91,8.39,D
1183,15,13.49,7.59,5.33,C
16568,10,12.48,6.24,11.85,E
5219,14,13.26,6.41,10.74,E
14906,11,14.86,7.7,9.65,E
5732,7,11.96,12.68,12.1,A
18307,13,7.96,9.45,11.37,D
10840,6,8.46,8.26,7.21,D
15654,13,7.68,12.72,14.82,B
13952,10,11.11,13.32,9.51,D
14612,13,13.28,13.39,7.05,C
8668,13,12.14,5.27,10.63,E
18485,9,8.33,5.0,8.62,E
18708,14,5.37,9.73,13.42,F
6119,7,11.74,6.83,14.28,A
5508,8,11.06,8.04,9.06,E
13933,10,10.63,9.15,14.3,A
7153,14,5.84,12.29,5.59,F
9884,9,8.37,14.54,14.45,B
2001,11,7.73,9.06,7.47,D
2,15,10.97,7.06,12.75,C
7234,6,10.05,13.24,9.67,B
4519,11,10.2,8.56,5.13,C
17285,10,11.64,8.92,10.89,E
6739,11,12.72,6.44,8.67,E
11019,6,10.54,5.65,13.95,A
6401,7,5.18,13.16,9.19,B
10937,10,6.69,13.54,12.7,B
12065,11,6.38,8.53,10.05,D
5383,15,14.51,8.44,7.96,C
16046,6,7.46,10.6,10.36,B
15247,7,13.12,7.77,5.39,E
14880,7,7.38,9.29,11.03,B
8560,8,6.78,10.82,14.3,B
4763,15,7.05,14.54,11.33,F
17962,10,12.16,12.05,11.43,D
7040,10,7.82,7.87,10.83,D
16178,11,14.66,6.24,9.24,E
2294,7,6.93,10.17,12.84,B
15790,15,14.77,10.19,9.03,C
17188,9,8.02,14.23,13.07,B
5735,12,10.96,6.53,6.98,C
13241,9,10.79,12.45,12.97,B
12155,5,5.14,10.9,5.71,B
14635,15,12.78,6.0,14.68,E
17339,13,10.26,10.56,12.15,D
16302,5,13.62,13.89,10.59,A
14331,14,5.2,12.18,9.33,F
12729,6,14.5,13.16,8.03,D
15003,13,5.91,12.76,12.28,F
3988,15,6.01,9.04,7.62,F
14913,8,10.37,13.68,6.7,D
7880,14,8.36,5.17,14.75,D
7565,5,11.93,10.29,7.75,A
17490,13,12.34,9.48,6.82,C
10674,12,10.33,12.69,14.07,B
2969,6,9.15,9.97,13.09,A
16314,8,10.97,12.78,13.86,B
11703,11,5.24,12.73,7.56,F
10825,14,5.45,11.33,8.67,F
6709,7,10.17,10.33,13.02,A
1331,7,10.15,13.93,13.49,B
11017,15,5.44,12.43,5.06,F
6694,10,14.72,12.73,9.13,D
1982,15,6.71,13.35,14.16,F
1346,5,6.19,8.53,5.31,D
5064,6,11.72,14.21,10.4,B
17163,9,14.46,10.62,9.32,E
11411,12,12.95,9.3,5.85,C
15794,11,12.14,13.07,8.11,D
17012,14,6.58,6.22,14.7,D
13980,11,10.49,9.96,12.88,D
11995,15,8.22,12.55,12.7,F
15019,13,7.27,14.02,14.64,B
3703,10,7.6,7.23,5.18,C
13690,6,5.87,14.52,7.09,B
6033,14,12.63,12.66,14.12,D
19833,10,14.96,13.14,11.02,D
16807,5,8.94,9.35,14.01,A
13385,15,8.94,8.31,9.21,C
15633,7,8.4,6.04,9.79,A
9207,8,12.9,13.45,9.74,D
5840,8,10.62,12.1,9.13,D
11684,11,6.32,7.67,13.32,D
9553,12,13.06,8.8,13.14,E
5586,15,8.19,13.39,8.06,F
3407,14,13.85,10.01,8.21,C
15509,8,5.54,7.24,8.62,D
17454,15,6.89,12.81,8.95,F
7329,9,8.63,11.87,14.12,B
17317,7,14.5,6.97,5.85,E
18824,12,12.68,14.91,6.04,F
18623,12,14.58,9.94,12.82,E
4375,12,9.02,5.87,5.17,C
7280,7,6.34,15.0,12.01,B
11778,10,10.97,10.17,9.0,D
15995,15,5.1,12.13,6.23,F
1813,15,13.5,11.82,6.2,C
18870,8,9.38,12.53,9.1,D
7074,14,11.78,8.81,6.18,C
13544,11,7.66,7.03,14.9,A
15930,13,10.25,7.79,5.85,C
19949,12,12.09,7.01,8.11,C
8375,14,9.18,6.9,8.51,C
1109,6,5.7,11.27,14.31,B
6199,15,13.9,10.12,12.55,C
6375,6,9.53,14.18,11.19,B
2749,8,11.88,6.54,14.32,A
16050,14,11.94,12.06,13.68,D
9102,14,7.59,11.42,12.84,F
10837,10,6.28,8.71,9.21,D
13087,12,8.72,8.2,9.45,D
19668,9,13.01,8.67,14.72,A
19420,6,6.3,10.03,11.17,B
13774,7,14.18,7.48,11.74,E
8954,5,11.19,12.26,14.89,A
11809,12,6.03,14.09,6.95,F
3106,5,7.29,13.47,13.03,B
19591,7,14.23,14.25,8.81,D
16700,15,12.75,12.07,8.39,C
10484,12,10.57,10.3,11.2,D
18042,11,8.82,5.98,8.48,C
18972,9,5.05,10.96,6.25,F
4850,7,6.75,6.43,11.58,A
8820,15,6.89,12.77,13.0,F
10907,13,10.39,5.84,11.11,E
9028,8,12.1,9.09,7.23,E
11162,7,14.5,14.47,6.12,D
13179,12,10.57,5.21,7.32,C
12473,13,10.16,9.29,14.37,D
495,9,11.07,9.65,8.29,D
5601,13,13.64,8.36,10.63,E
2668,7,8.0,14.04,11.07,B
11137,5,6.0,10.31,7.06,B
9520,11,10.24,13.62,8.24,F
7913,13,5.64,13.31,12.95,B
14106,13,9.5,8.35,14.36,D
14649,14,9.99,7.79,11.73,D
17503,11,9.51,8.18,12.8,D
6020,8,11.81,6.52,8.29,E
16466,9,13.3,14.33,9.73,D
14454,12,10.87,7.26,13.52,E
17729,5,6.94,10.35,9.37,B
9579,5,9.69,10.24,7.21,D
3456,9,14.08,8.52,14.59,A
3981,6,6.5,5.52,10.67,A
15448,6,13.45,7.02,5.61,E
4288,6,14.39,13.18,11.71,A
11177,15,14.51,6.56,10.14,C
4079,13,7.78,14.93,8.39,F
17560,11,8.01,8.37,8.65,D
4606,15,13.06,12.42,12.13,D
16416,14,13.27,6.49,5.41,C
6027,5,11.13,12.49,11.57,A
9260,5,12.61,13.57,13.57,A
6693,5,10.91,7.25,13.08,A
3521,7,12.39,9.37,10.83,A
19789,13,14.51,11.93,7.9,C
3890,5,7.87,8.48,9.12,A
16123,14,8.22,8.15,5.48,C
17094,13,6.34,7.0,5.35,C
19935,9,12.02,12.3,12.7,A
6416,8,10.53,12.24,6.64,D
8604,15,14.0,11.14,9.15,C
17988,6,10.16,11.59,12.64,A
19863,10,6.8,7.58,10.83,D
10717,8,7.47,8.23,9.7,D
17226,7,9.64,6.63,13.0,A
17599,11,6.02,11.03,12.72,B
4583,5,9.95,10.78,10.27,A
15238,10,11.19,10.77,14.19,A
1044,12,7.22,11.27,9.02,F
18340,6,8.21,14.57,5.59,F
4013,6,13.35,11.46,10.8,A
10460,5,10.7,11.82,10.88,A
11542,5,13.31,8.8,12.8,A
11967,8,12.0,10.37,7.49,D
19268,7,7.21,5.67,9.04,D
12977,15,13.43,12.4,6.25,C
4046,12,12.96,13.35,5.0,C
17525,13,5.92,12.71,6.49,F
1398,5,9.89,7.83,7.8,A
16224,9,5.45,12.46,9.88,B
2044,5,8.15,10.54,5.67,D
8648,10,11.4,14.86,10.53,B
1464,11,12.13,7.26,6.43,C
1332,6,10.12,7.51,9.39,A
4770,5,12.46,6.82,5.12,E
12566,14,11.52,14.57,11.76,F
16505,9,6.25,14.13,11.29,B
11639,13,6.77,6.64,7.58,C
2264,13,8.89,10.97,13.83,D
9761,12,9.07,14.9,8.6,F
13528,10,12.85,10.35,14.77,A
1923,11,8.87,8.82,13.67,D
5739,14,9.16,8.91,13.05,D
11786,8,14.1,9.64,7.5,E
3921,12,10.6,6.92,6.28,C
8324,11,9.63,9.0,14.87,A
5515,5,12.43,9.1,9.77,A
1537,11,6.0,13.96,5.71,F
18839,12,13.74,6.13,12.43,E
18113,6,5.19,11.45,14.6,B
4042,13,12.68,11.59,7.78,C
14419,6,14.83,8.88,9.34,E
19140,10,12.62,11.86,7.46,D
16441,8,14.46,5.95,9.03,E
10005,10,10.67,5.05,7.25,E
16968,7,10.45,6.52,10.12,E
18230,6,10.53,10.68,10.01,A
12969,5,11.03,6.53,9.81,A
19975,7,12.52,7.5,12.77,A
9857,5,6.51,10.09,8.66,B
19784,15,12.59,9.08,5.76,C
18304,12,10.97,14.03,7.34,F
6212,11,13.43,5.26,8.29,E
7919,6,11.94,12.52,14.84,A
16510,9,11.6,12.0,6.5,D
6459,8,10.39,10.6,10.98,D
2743,10,5.22,11.29,9.24,F
7401,6,7.3,14.73,7.33,B
19597,11,8.79,13.95,7.28,F
14326,13,12.9,5.73,8.45,C
18869,12,12.38,7.46,13.75,E
16490,12,14.22,6.48,9.04,E
11187,5,7.28,8.07,9.34,A
13400,8,5.89,6.92,7.46,D
9196,15,9.62,13.02,6.87,F
15463,9,9.74,12.06,14.0,B
12694,10,13.33,5.07,12.58,E
5877,6,10.97,11.01,12.39,A
